success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,plugin_version,time_elapsed,rt,stimulus,response,phase,valence,prime_image,past_response_label,past_session_id
,,,,,html-keyboard-response,171,2.1.0,205842,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,172,2.1.0,205945,null,Primes/pleasant6.jpg,null,prime,pleasant,Primes/pleasant6.jpg,,
,,,,,html-keyboard-response,173,2.1.0,206048,null,,null,blank,,,,
,,,,,image-keyboard-response,174,2.1.0,206251,null,Targets/pic42.jpg,null,target,,,,
,,,,,html-keyboard-response,175,2.1.0,207191,940,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,html-keyboard-response,176,2.1.0,207750,558,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,177,2.1.0,208251,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,178,2.1.0,208355,null,Primes/unpleasant_3.jpg,null,prime,unpleasant,Primes/unpleasant_3.jpg,,
,,,,,html-keyboard-response,179,2.1.0,208457,null,,null,blank,,,,
,,,,,image-keyboard-response,180,2.1.0,208660,null,Targets/pic29.jpg,null,target,,,,
,,,,,html-keyboard-response,181,2.1.0,209427,767,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,html-keyboard-response,182,2.1.0,209863,435,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,183,2.1.0,210364,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,184,2.1.0,210467,null,Primes/pleasant5.jpg,null,prime,pleasant,Primes/pleasant5.jpg,,
,,,,,html-keyboard-response,185,2.1.0,210570,null,,null,blank,,,,
,,,,,image-keyboard-response,186,2.1.0,210772,null,Targets/pic11.jpg,null,target,,,,
,,,,,html-keyboard-response,187,2.1.0,211210,437,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,html-keyboard-response,188,2.1.0,211564,353,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,189,2.1.0,212065,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,190,2.1.0,212167,null,Primes/pleasant12.jpg,null,prime,pleasant,Primes/pleasant12.jpg,,
,,,,,html-keyboard-response,191,2.1.0,212270,null,,null,blank,,,,
,,,,,image-keyboard-response,192,2.1.0,212472,null,Targets/pic59.jpg,null,target,,,,
,,,,,html-keyboard-response,193,2.1.0,212741,268,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,html-keyboard-response,194,2.1.0,213205,463,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,195,2.1.0,213706,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,196,2.1.0,213809,null,Primes/unpleasant_3.jpg,null,prime,unpleasant,Primes/unpleasant_3.jpg,,
,,,,,html-keyboard-response,197,2.1.0,213911,null,,null,blank,,,,
,,,,,image-keyboard-response,198,2.1.0,214114,null,Targets/pic34.jpg,null,target,,,,
,,,,,html-keyboard-response,199,2.1.0,214240,125,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,html-keyboard-response,200,2.1.0,214859,618,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,201,2.1.0,215360,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,202,2.1.0,215463,null,Primes/pleasant5.jpg,null,prime,pleasant,Primes/pleasant5.jpg,,
,,,,,html-keyboard-response,203,2.1.0,215565,null,,null,blank,,,,
,,,,,image-keyboard-response,204,2.1.0,215767,null,Targets/pic47.jpg,null,target,,,,
,,,,,html-keyboard-response,205,2.1.0,216126,359,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,html-keyboard-response,206,2.1.0,216531,404,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,207,2.1.0,217033,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,208,2.1.0,217136,null,Primes/pleasant3.jpg,null,prime,pleasant,Primes/pleasant3.jpg,,
,,,,,html-keyboard-response,209,2.1.0,217238,null,,null,blank,,,,
,,,,,image-keyboard-response,210,2.1.0,217440,null,Targets/pic46.jpg,null,target,,,,
,,,,,html-keyboard-response,211,2.1.0,217908,467,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,html-keyboard-response,212,2.1.0,218191,282,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,213,2.1.0,218692,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,214,2.1.0,218795,null,Primes/pleasant7.jpg,null,prime,pleasant,Primes/pleasant7.jpg,,
,,,,,html-keyboard-response,215,2.1.0,218898,null,,null,blank,,,,
,,,,,image-keyboard-response,216,2.1.0,219100,null,Targets/pic43.jpg,null,target,,,,
,,,,,html-keyboard-response,217,2.1.0,219341,240,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,html-keyboard-response,218,2.1.0,221503,2161,Did the prime influence your judgment?<br><br>,1,,,,,
,,,,,html-keyboard-response,219,2.1.0,222004,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,220,2.1.0,222107,null,Primes/unpleasant_4.jpg,null,prime,unpleasant,Primes/unpleasant_4.jpg,,
,,,,,html-keyboard-response,221,2.1.0,222209,null,,null,blank,,,,
,,,,,image-keyboard-response,222,2.1.0,222411,null,Targets/pic36.jpg,null,target,,,,
,,,,,html-keyboard-response,223,2.1.0,223084,671,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,html-keyboard-response,224,2.1.0,223442,358,Did the prime influence your judgment?<br><br>,1,,,,,
,,,,,html-keyboard-response,225,2.1.0,223943,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,226,2.1.0,224046,null,Primes/unpleasant_9.jpg,null,prime,unpleasant,Primes/unpleasant_9.jpg,,
,,,,,html-keyboard-response,227,2.1.0,224148,null,,null,blank,,,,
,,,,,image-keyboard-response,228,2.1.0,224350,null,Targets/pic25.jpg,null,target,,,,
,,,,,html-keyboard-response,229,2.1.0,225374,1023,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,html-keyboard-response,230,2.1.0,225684,310,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,231,2.1.0,226186,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,232,2.1.0,226289,null,Primes/unpleasant_1.jpg,null,prime,unpleasant,Primes/unpleasant_1.jpg,,
,,,,,html-keyboard-response,233,2.1.0,226391,null,,null,blank,,,,
,,,,,image-keyboard-response,234,2.1.0,226594,null,Targets/pic48.jpg,null,target,,,,
,,,,,html-keyboard-response,235,2.1.0,227157,563,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,html-keyboard-response,236,2.1.0,227741,583,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,237,2.1.0,228243,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,238,2.1.0,228345,null,Primes/unpleasant_7.jpg,null,prime,unpleasant,Primes/unpleasant_7.jpg,,
,,,,,html-keyboard-response,239,2.1.0,228447,null,,null,blank,,,,
,,,,,image-keyboard-response,240,2.1.0,228649,null,Targets/pic28.jpg,null,target,,,,
,,,,,html-keyboard-response,241,2.1.0,228976,325,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,html-keyboard-response,242,2.1.0,229320,343,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,243,2.1.0,229821,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,244,2.1.0,229924,null,Primes/pleasant4.jpg,null,prime,pleasant,Primes/pleasant4.jpg,,
,,,,,html-keyboard-response,245,2.1.0,230026,null,,null,blank,,,,
,,,,,image-keyboard-response,246,2.1.0,230228,null,Targets/pic45.jpg,null,target,,,,
,,,,,html-keyboard-response,247,2.1.0,230519,290,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,html-keyboard-response,248,2.1.0,230843,324,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,249,2.1.0,231344,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,250,2.1.0,231447,null,Primes/pleasant11.jpg,null,prime,pleasant,Primes/pleasant11.jpg,,
,,,,,html-keyboard-response,251,2.1.0,231549,null,,null,blank,,,,
,,,,,image-keyboard-response,252,2.1.0,231751,null,Targets/pic10.jpg,null,target,,,,
,,,,,html-keyboard-response,253,2.1.0,232112,360,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,html-keyboard-response,254,2.1.0,232930,817,Did the prime influence your judgment?<br><br>,1,,,,,
,,,,,html-keyboard-response,255,2.1.0,233431,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,256,2.1.0,233534,null,Primes/pleasant10.jpg,null,prime,pleasant,Primes/pleasant10.jpg,,
,,,,,html-keyboard-response,257,2.1.0,233636,null,,null,blank,,,,
,,,,,image-keyboard-response,258,2.1.0,233838,null,Targets/pic1.jpg,null,target,,,,
,,,,,html-keyboard-response,259,2.1.0,234303,464,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,html-keyboard-response,260,2.1.0,234861,558,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,261,2.1.0,235363,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,262,2.1.0,235465,null,Primes/unpleasant_10.jpg,null,prime,unpleasant,Primes/unpleasant_10.jpg,,
,,,,,html-keyboard-response,263,2.1.0,235567,null,,null,blank,,,,
,,,,,image-keyboard-response,264,2.1.0,235770,null,Targets/pic21.jpg,null,target,,,,
,,,,,html-keyboard-response,265,2.1.0,236181,410,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,html-keyboard-response,266,2.1.0,237061,879,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,267,2.1.0,237562,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,268,2.1.0,237665,null,Primes/pleasant11.jpg,null,prime,pleasant,Primes/pleasant11.jpg,,
,,,,,html-keyboard-response,269,2.1.0,237767,null,,null,blank,,,,
,,,,,image-keyboard-response,270,2.1.0,237970,null,Targets/pic2.jpg,null,target,,,,
,,,,,html-keyboard-response,271,2.1.0,238250,280,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,html-keyboard-response,272,2.1.0,238582,331,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,273,2.1.0,248525,9940,"During the second and final task, you will see how a past participant in a study just like this one responded to the abstract paintings.<br><br>
      Just like you, this participant saw two pictures back to back: first a real-life image and then an abstract painting.<br><br>
      <b>Just like you, this participant was told that the first image is simply a warning signal for the abstract painting and should be ignored.<b><br><br>
        The participant’s task, just like yours, was to <b>judge how visually pleasant each abstract painting is. <b>", ,,,,,
,,,,,html-keyboard-response,274,2.1.0,250253,725,"If the abstract painting was <b>less visually pleasant than average</b>, 
      the participant pressed the <b>E key on the left</b>.<br><br>  
      If the abstract painting was <b>more visually pleasant than average</b>, the participant pressed the <b>I key on the right</b>.<br><br>     
      The participant was warned that the first (real-life) image could sometimes bias judgments of the abstract paintings.<br><br> 
      <b>Therefore, the participant was asked to try their absolute best not to let the real-life images bias their judgment of the abstract paintings.</b>", ,,,,,
,,,,,html-keyboard-response,275,2.1.0,252140,884,"On each trial, we will show you the real-life image and the abstract painting that the previous participant saw.<br><br>
      Afterwards, we will tell you whether the participant rated the abstract painting as <b>Pleasant</b> or as <b>Unpleasant</b><br><br>
        Similar to the previous task, your job will be to tell us whether you think the other participant’s judgment of the abstract painting was influenced by the real-life image.<br><br>
        If you think that the participant’s judgment of the abstract painting was influenced by the image that came before it, then press the 1 key.<br><br>
        And if you think that the participant’s judgment of the abstract painting was NOTinfluenced by the image that came before it, then press the 0 key.", ,,,,,
,,,,,html-keyboard-response,276,2.1.0,253765,623,"Remember: On each trial, we will show you the real-life image and the abstract painting that a previous participant saw. Afterwards, you will be shown if they rated the abstract painting as pleasant or as unpleasant.<br><br>
      If you think that the participant’s rating of the abstract painting was influenced by the real-life image that appeared just before it, press the 1 key. And if you think it was notinfluenced by the real-life image, press the 0 key.<br><br>
      Ready? Press the space barto begin.", ,,,,,
,,,,,html-keyboard-response,277,2.1.0,255269,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,278,2.1.0,255371,null,Primes/pleasant7.jpg,null,prime,pleasant,Primes/pleasant7.jpg,,
,,,,,html-keyboard-response,279,2.1.0,255474,null,,null,blank,,,,
,,,,,image-keyboard-response,280,2.1.0,255677,null,Targets/pic35.jpg,null,target,,,,
,,,,,html-keyboard-response,281,2.1.0,257403,1726,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,282,2.1.0,260774,3370,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14581579
,,,,,html-keyboard-response,283,2.1.0,261276,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,284,2.1.0,261378,null,Primes/pleasant12.jpg,null,prime,pleasant,Primes/pleasant12.jpg,,
,,,,,html-keyboard-response,285,2.1.0,261480,null,,null,blank,,,,
,,,,,image-keyboard-response,286,2.1.0,261683,null,Targets/pic18.jpg,null,target,,,,
,,,,,html-keyboard-response,287,2.1.0,262639,955,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,288,2.1.0,265143,2504,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14581579
,,,,,html-keyboard-response,289,2.1.0,265644,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,290,2.1.0,265747,null,Primes/unpleasant11.jpg,null,prime,unpleasant,Primes/unpleasant11.jpg,,
,,,,,html-keyboard-response,291,2.1.0,265848,null,,null,blank,,,,
,,,,,image-keyboard-response,292,2.1.0,266051,null,Targets/pic23.jpg,null,target,,,,
,,,,,html-keyboard-response,293,2.1.0,266714,662,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,294,2.1.0,268011,1297,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14581579
,,,,,html-keyboard-response,295,2.1.0,268512,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,296,2.1.0,268614,null,Primes/pleasant9.jpg,null,prime,pleasant,Primes/pleasant9.jpg,,
,,,,,html-keyboard-response,297,2.1.0,268716,null,,null,blank,,,,
,,,,,image-keyboard-response,298,2.1.0,268919,null,Targets/pic6.jpg,null,target,,,,
,,,,,html-keyboard-response,299,2.1.0,269585,666,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,300,2.1.0,270244,658,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14581579
,,,,,html-keyboard-response,301,2.1.0,270746,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,302,2.1.0,270848,null,Primes/pleasant12.jpg,null,prime,pleasant,Primes/pleasant12.jpg,,
,,,,,html-keyboard-response,303,2.1.0,270951,null,,null,blank,,,,
,,,,,image-keyboard-response,304,2.1.0,271154,null,Targets/pic56.jpg,null,target,,,,
,,,,,html-keyboard-response,305,2.1.0,271870,716,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,306,2.1.0,273792,1921,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14581579
,,,,,html-keyboard-response,307,2.1.0,274293,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,308,2.1.0,274396,null,Primes/unpleasant4.jpg,null,prime,unpleasant,Primes/unpleasant4.jpg,,
,,,,,html-keyboard-response,309,2.1.0,274498,null,,null,blank,,,,
,,,,,image-keyboard-response,310,2.1.0,274701,null,Targets/pic9.jpg,null,target,,,,
,,,,,html-keyboard-response,311,2.1.0,275181,479,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,312,2.1.0,275944,762,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14581579
,,,,,html-keyboard-response,313,2.1.0,276445,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,314,2.1.0,276547,null,Primes/unpleasant5.jpg,null,prime,unpleasant,Primes/unpleasant5.jpg,,
,,,,,html-keyboard-response,315,2.1.0,276650,null,,null,blank,,,,
,,,,,image-keyboard-response,316,2.1.0,276852,null,Targets/pic42.jpg,null,target,,,,
,,,,,html-keyboard-response,317,2.1.0,277404,552,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,318,2.1.0,278055,650,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14581579
,,,,,html-keyboard-response,319,2.1.0,278555,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,320,2.1.0,278658,null,Primes/unpleasant6.jpg,null,prime,unpleasant,Primes/unpleasant6.jpg,,
,,,,,html-keyboard-response,321,2.1.0,278760,null,,null,blank,,,,
,,,,,image-keyboard-response,322,2.1.0,278963,null,Targets/pic15.jpg,null,target,,,,
,,,,,html-keyboard-response,323,2.1.0,279567,603,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,324,2.1.0,280483,915,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14581579
,,,,,html-keyboard-response,325,2.1.0,280984,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,326,2.1.0,281087,null,Primes/pleasant7.jpg,null,prime,pleasant,Primes/pleasant7.jpg,,
,,,,,html-keyboard-response,327,2.1.0,281189,null,,null,blank,,,,
,,,,,image-keyboard-response,328,2.1.0,281391,null,Targets/pic75.jpg,null,target,,,,
,,,,,html-keyboard-response,329,2.1.0,281875,482,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,330,2.1.0,282206,331,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14581579
,,,,,html-keyboard-response,331,2.1.0,282708,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,332,2.1.0,282808,null,Primes/unpleasant2.jpg,null,prime,unpleasant,Primes/unpleasant2.jpg,,
,,,,,html-keyboard-response,333,2.1.0,282911,null,,null,blank,,,,
,,,,,image-keyboard-response,334,2.1.0,283113,null,Targets/pic19.jpg,null,target,,,,
,,,,,html-keyboard-response,335,2.1.0,283539,424,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,336,2.1.0,283965,426,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14581579
,,,,,html-keyboard-response,337,2.1.0,284466,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,338,2.1.0,284569,null,Primes/pleasant10.jpg,null,prime,pleasant,Primes/pleasant10.jpg,,
,,,,,html-keyboard-response,339,2.1.0,284671,null,,null,blank,,,,
,,,,,image-keyboard-response,340,2.1.0,284874,null,Targets/pic52.jpg,null,target,,,,
,,,,,html-keyboard-response,341,2.1.0,285023,148,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
